G,age,job,X1,X2,D
F,43.247006777437704,F,-0.207,0.733,N
F,41.30383398431532,E,1.133,0.676,Y
F,42.02035513144634,E,-0.505,-0.967,N
M,28.529769823059706,E,0.965,0.544,Y
F,44.60650396713674,E,-0.991,-0.093,Y
F,48.33042250881983,F,-1.016,0.273,N
M,28.174595611847,E,1.435,0.748,Y
F,48.785652561590744,F,0.217,0.818,N
M,24.821117994238055,F,1.63,0.04,Y
F,53.331345580508334,F,0.786,0.07,Y
F,39.983287061719864,F,-1.505,0.71,N
F,45.62640621659576,E,-0.461,-1.181,Y
M,29.311951571703776,F,0.352,0.153,Y
F,42.51661679891475,E,-1.046,-1.436,N
F,47.1389920722805,F,-0.484,-0.936,N
F,48.343204733445674,E,1.462,0.651,Y
M,29.455499710397355,E,1.672,2.556,Y
F,48.8244108896481,F,0.146,-0.49,Y
F,45.202568208382715,E,-0.073,-0.557,Y
F,41.636032375828684,E,0.499,0.308,Y
M,29.749587119425748,E,1.007,-0.127,Y
M,28.331910973748325,E,0.349,-0.169,Y
F,46.45532689112631,E,-1.799,1.108,N
M,28.737723453923095,F,-0.328,0.558,Y
F,44.7654121385869,F,0.139,1.208,Y
M,26.567798407133733,E,0.859,0.306,Y
M,33.38160206990738,E,0.535,1.47,Y
M,28.87540418116822,F,1.969,-1.53,Y
M,26.618016424493497,F,0.972,-0.437,Y
M,38.32145239804061,F,0.568,-0.184,N
M,25.531782702955937,E,1.079,0.41,N
M,31.604635520130433,F,2.247,-0.008,Y
F,38.15788873236205,E,1.145,-1.435,Y
F,45.9756345988429,F,0.015,3.005,N
F,45.594867181929345,E,0.413,1.944,N
F,44.20191078771136,E,1.094,-0.531,N
F,40.68809523708292,F,-0.759,0.767,N
M,27.2850867715796,F,1.107,-0.17,Y
M,27.449430881226345,E,1.57,-0.494,Y
M,26.287095077135046,F,1.234,-1.007,Y
F,42.00201580522857,F,0.813,-0.334,Y
F,49.538266545600585,F,-0.433,0.216,N
M,31.237111519652053,F,0.717,2.057,Y
M,34.20844654820078,E,1.504,1.039,Y
M,26.873006705965608,E,1.396,-0.917,N
M,28.63609940667666,F,1.877,0.136,Y
M,24.506966999367208,F,-0.068,-1.476,Y
F,41.235448432350545,F,-0.765,0.211,Y
F,44.07941939646097,F,0.441,-0.628,N
F,43.66992592658587,E,-1.389,0.462,Y
M,35.62048613854603,E,1.179,1.24,N
M,30.341673265547836,F,-0.09,-1.29,Y
M,29.161680559927945,F,2.552,-0.479,Y
F,46.452948290615794,F,0.629,-0.048,N
F,45.08499744687492,F,-0.863,-1.374,Y
M,26.56670396065082,F,1.176,0.359,Y
F,43.017606891833246,E,-0.459,-0.197,Y
F,49.42389009747113,E,-0.987,-1.188,Y
M,34.12293872036196,F,1.256,-0.385,N
F,45.81344950058079,F,-1.073,-0.406,Y
F,48.22389537288459,F,-1.635,-0.841,Y
F,50.19501894183713,F,0.295,-0.235,Y
F,43.603140648331845,E,0.216,-0.525,N
M,30.58285470033271,F,0.818,-0.88,N
F,45.69915082328608,E,-1.355,-2.244,N
M,27.385386039602412,F,0.568,-0.12,Y
F,46.41174076425268,E,0.76,-0.905,Y
F,41.38337254995793,E,1.948,0.162,Y
F,45.32337446663722,E,0.99,-0.125,N
F,44.14961960732668,E,-0.273,-0.46,Y
M,31.358347251802847,E,0.298,-0.181,Y
F,40.715552651974,F,1.054,-1.582,Y
M,28.352138770236554,F,1.204,0.756,Y
M,35.95508791132815,F,0.158,-0.353,Y
F,44.57357934569703,F,0.81,-0.501,Y
F,45.215490749082086,F,-0.147,-0.489,N
M,27.882629367553783,E,0.205,0.233,Y
F,45.143475468356975,E,0.237,-0.819,N
M,31.20094257162344,E,0.259,-0.874,N
M,28.496134643187215,F,2.099,-1.668,N
M,29.211023423016275,E,2.227,1.366,Y
M,29.473608124990424,E,2.216,1.383,Y
F,45.935203896138546,F,0.422,-0.133,N
F,48.57500971357319,F,-0.539,0.64,N
F,42.883406295758306,E,0.764,-1.652,Y
F,47.54873463726154,F,-1.489,0.864,N
F,47.54438670661396,F,0.788,-0.669,Y
M,30.805850632766287,E,0.902,0.865,N
F,48.42048317347026,E,0.208,-0.983,N
M,30.313281671403665,E,1.9,0.988,Y
M,30.340945035900894,E,0.081,-1.262,N
M,29.451178967527273,E,1.322,0.214,Y
M,29.145034621904546,F,0.181,-1.495,N
F,44.33434640582716,E,-2.539,-0.558,Y
M,24.115566771900653,E,0.916,-2.12,Y
F,46.89823196851981,E,-0.108,-2.605,N
M,28.980935775949376,E,1.385,0.802,N
F,40.35503825237015,F,-0.036,0.209,Y
M,33.068427543372636,E,1.513,0.865,Y
F,41.91506457441877,F,2.209,-1.063,N
F,47.71795278028469,E,0.204,-1.772,Y
F,42.65499411475721,E,1.185,0.175,Y
M,33.032268800643244,E,1.053,-1.305,Y
M,36.00491552906644,E,0.752,0.859,Y
F,39.95596904654802,E,-1.009,-0.065,Y
F,44.19373870412586,E,0.437,0.811,Y
F,48.02569431399883,F,0.227,-0.803,N
F,45.88445449694996,E,-1.206,-0.235,Y
F,45.89080259103006,F,0.103,-0.197,Y
F,47.895392298309645,F,0.871,-0.173,N
F,42.50540483282666,E,-1.438,-0.976,Y
F,40.942649263705455,F,1.393,-0.443,Y
F,42.74273515918392,E,-1.117,0.188,Y
M,34.21706221104702,F,1.092,0.239,Y
F,42.58431569668613,E,-1.014,0.55,Y
M,25.146036289899595,E,1.042,-0.443,N
M,33.658062718669214,E,-0.056,0.519,Y
F,43.38034016463586,E,-0.216,0.331,Y
F,43.580109633427355,E,-0.051,-0.273,Y
F,40.59218858866728,F,0.927,-0.131,N
F,46.67723645202597,E,-0.484,-0.355,Y
M,31.796066266914316,E,0.836,-1.242,Y
F,43.25930574411692,F,0.66,-0.415,N
M,26.22508653528955,E,-0.213,-0.519,Y
M,24.01665438258827,F,1.545,-1.015,N
M,31.796358049322137,F,1.008,0.087,Y
F,53.21083902232451,F,0.904,1.013,N
M,31.278581309454413,E,0.868,0.736,Y
F,46.923682857839125,F,0.067,-0.863,N
M,30.463467264957906,E,1.597,-0.904,Y
M,31.105458286653246,E,0.966,-0.166,Y
M,29.263137262439017,E,1.401,-0.43,N
M,30.930306176585972,F,0.791,0.871,Y
F,42.46699393393623,F,-0.15,0.209,N
M,26.076583350175827,F,0.715,1.758,Y
F,45.35176752246875,F,-1.239,-1.45,N
F,45.3104162695633,F,1.566,0.339,Y
F,41.28615014729264,F,-1.03,0.328,Y
F,43.25622074551914,E,-1.647,-1.383,Y
M,28.892971883897555,E,0.377,-1.031,Y
F,47.26350611857599,F,-1.105,0.594,Y
M,30.501750845403325,F,0.672,0.338,Y
F,44.469970391586116,E,-1.522,-0.751,Y
F,39.964971277377316,F,0.234,0.586,N
F,45.855113270451604,E,2.78,0.682,Y
M,31.673474949980726,E,1.038,0.919,N
F,51.95104204122396,E,0.914,-0.994,Y
F,46.41143025358424,F,-0.969,0.756,Y
M,32.92229460873581,E,0.923,-0.282,Y
F,47.95249388038376,F,0.196,0.462,Y
M,24.26773240698479,E,2.239,-1.057,Y
M,29.60592322796985,E,2.102,-1.69,Y
M,29.463534325339904,E,2.097,2.297,Y
M,28.545448646718327,E,1.62,0.186,N
F,47.70859768579932,E,-1.784,-0.467,N
M,35.144142770234225,E,0.878,-1.716,N
M,27.076570360577698,E,0.554,-0.064,Y
M,29.50670304109676,E,1.28,-0.971,Y
F,46.343960143424454,F,2.388,0.903,Y
M,27.534841999648258,E,0.981,-1.032,N
F,38.30692493192754,E,0.548,0.702,N
F,44.31991099824179,E,-0.538,-2.594,Y
F,41.50855861511104,E,2.184,0.935,N
F,38.87005455284651,F,-0.538,-0.041,Y
M,32.85204883248718,E,0.628,-0.084,Y
F,50.17184594788084,E,0.582,2.186,N
F,46.672611655747346,E,-0.708,0.812,N
F,46.31539343415603,F,1.337,-0.16,N
M,31.37269101987774,F,1.57,-1.28,N
M,29.754582065450833,E,-0.178,-2.532,Y
M,31.420397068347285,F,0.637,-0.984,N
F,44.584786911230886,F,0.707,-0.368,N
M,27.62533508201662,F,1.587,1.467,Y
M,34.04028969834373,E,0.708,-2.606,N
M,32.367791929853446,E,0.857,0.141,Y
F,53.40303520018127,E,-0.588,1.127,Y
F,42.41133650156411,F,-0.799,-0.314,Y
F,40.43003076736192,E,-1.058,0.297,Y
M,34.24302776499947,F,0.418,-1.0,N
F,44.66736141848369,E,0.369,0.384,Y
F,49.290537994633986,F,-1.154,-0.854,N
F,51.368871772078684,F,-0.057,0.126,N
M,25.65936392721869,E,1.981,0.887,Y
M,27.28857332252317,F,1.444,3.322,Y
F,39.68329909324342,F,1.181,-0.043,Y
F,44.523765240203694,F,-0.013,-0.24,Y
M,27.71979543142833,E,1.554,-1.733,Y
M,23.862390856319625,F,-0.245,-1.192,Y
F,45.315927538074035,F,-1.845,0.04,N
F,49.05352275378455,F,-0.486,0.312,Y
F,41.93233958034638,F,-1.263,1.516,Y
F,48.93822644079275,F,-0.971,0.171,Y
F,47.203700778328525,E,0.133,0.408,N
F,44.795868592531825,E,-0.045,-0.202,Y
M,26.65481517229016,E,0.104,1.552,Y
F,43.51618887798995,F,0.507,-0.48,Y
M,36.730577486433674,E,1.137,1.697,Y
F,43.769112530164385,F,-0.416,1.446,N
M,31.80127426654844,E,0.502,0.222,Y
M,29.132588934625606,E,2.075,-1.364,Y
F,41.52650090946459,F,1.046,0.452,Y
F,47.18108887352986,E,0.286,-0.149,N
F,50.21538087136167,F,-0.26,-1.381,N
F,48.36824515635084,E,0.366,0.293,Y
F,50.08824698145198,F,0.53,-1.482,N
M,30.452258434153265,E,-0.006,0.046,Y
F,44.991913754958304,E,-0.877,0.069,Y
F,46.66867218474467,E,0.63,0.866,Y
M,29.296009765702937,E,0.943,-0.493,Y
M,28.44578790098354,E,1.438,0.362,N
M,24.959836928314893,E,0.598,0.238,Y
F,48.22037849135165,F,0.172,-0.506,Y
M,30.15711844839686,E,0.758,0.979,N
M,24.934509471560446,E,0.324,-0.311,Y
F,39.2496804454628,F,-0.275,1.411,Y
M,35.602470302048204,F,2.1,1.462,Y
F,48.401356233708995,E,0.035,0.249,Y
M,31.212426111648814,F,0.557,1.368,Y
F,40.360946704866365,F,0.449,-0.698,Y
F,44.162686546737596,F,0.179,1.004,Y
F,41.736279596787035,E,-2.092,0.998,Y
F,43.84755508622483,F,1.027,0.401,Y
M,29.314183527707883,E,0.772,-0.529,Y
M,27.70645678573956,E,1.97,-0.96,Y
F,40.59251400314622,E,0.066,0.762,N
F,47.335991323909425,F,0.118,1.087,Y
F,45.7885042441207,F,0.122,2.445,N
F,46.734673034290154,E,-0.183,0.501,Y
F,48.58886322237787,E,0.568,0.594,Y
M,33.48782593300171,E,1.569,2.157,Y
F,50.2595958120544,F,1.922,-0.286,N
M,32.927845988195735,E,0.474,-0.72,Y
M,31.45185210004755,E,1.025,0.22,Y
F,43.69604920060085,E,-1.875,0.021,N
M,25.921511368884595,E,-0.014,0.25,Y
F,46.86656287435432,E,-1.383,-0.591,Y
M,29.07642325110666,F,0.992,0.421,Y
M,36.317048991445816,F,0.325,0.515,Y
M,28.404463404013896,E,1.209,-2.267,Y
F,45.885685982970536,F,-1.414,-1.317,Y
M,30.900187090530615,E,0.334,0.081,Y
F,40.34122541151833,F,-0.559,1.644,N
F,42.58055031767906,F,0.605,-1.681,N
M,23.717628594712483,F,1.722,-0.795,Y
F,45.86805666617455,E,0.259,-0.591,Y
F,45.59033639839503,F,0.911,-0.474,Y
F,47.35198499729869,E,-0.231,1.394,Y
M,27.706751967980097,E,0.115,-1.196,N
F,41.64948594654851,F,-0.742,-1.425,Y
M,28.981864625809806,F,1.313,0.644,Y
M,31.30683012517469,E,1.794,-1.545,N
F,41.575271857739416,F,1.32,-0.01,N
F,46.20751153071221,E,0.633,2.209,N
M,31.55031638052924,E,1.386,-0.98,Y
M,32.594068536357504,E,1.187,-1.478,Y
M,28.86959430163806,F,0.602,0.778,Y
F,45.27555376003474,E,0.299,-0.779,Y
M,33.884864101586736,E,1.235,-0.01,Y
M,27.786505186005478,E,0.693,-0.088,N
M,29.879063045954805,E,0.4,-0.484,Y
F,51.3436124709877,F,-1.78,0.751,N
F,45.96147998118377,E,0.08,0.055,N
F,47.98289346696721,F,0.719,-2.443,Y
F,45.95019604290361,F,-0.616,2.191,Y
M,33.18420433980954,E,1.081,-1.062,Y
M,31.532693646913405,E,1.059,1.404,N
F,44.30613361841706,F,-0.252,-0.289,Y
F,44.24015406398622,F,2.884,-1.875,N
M,29.27767375023303,E,1.597,-0.491,Y
M,32.08010950068963,F,-0.376,-0.063,N
F,45.077071339790116,F,0.766,-0.758,N
F,44.9470688846894,E,-0.49,-1.13,N
M,30.254389980672755,E,-0.248,-0.783,Y
F,45.86804230440252,E,-0.348,-0.516,Y
M,34.943423033120325,F,1.591,0.07,Y
F,42.069897721256396,F,1.168,0.662,Y
M,33.410741882924725,E,1.553,1.192,Y
F,43.65217302707317,F,-0.524,1.441,N
F,43.94047307730753,F,0.022,0.607,Y
F,44.53105771455674,F,0.643,-0.414,Y
F,40.716427321799486,F,0.276,-0.139,Y
F,42.992445965959206,E,-1.345,-1.027,Y
M,29.57033479808255,F,1.056,0.487,N
M,28.112844964386504,E,0.686,0.153,N
M,34.10173223010458,F,1.291,-0.303,Y
F,42.39381750316773,F,-2.121,0.285,N
M,29.471100935537947,F,0.44,0.042,Y
M,28.089879667279003,F,1.444,0.54,Y
M,33.95693379035344,F,0.885,-0.712,N
F,40.75348288964798,E,0.318,1.583,Y
M,31.313138304957874,E,1.937,-0.268,Y
M,33.784834453148974,E,2.353,-0.021,Y
F,49.451550370842746,F,-0.355,-0.004,N
M,30.55936663527879,E,0.874,-1.564,Y
F,50.46546539393263,E,0.679,0.968,Y
F,41.990512357930925,F,0.239,-1.341,N
F,43.25576136294584,E,1.017,0.149,Y
M,28.29515465497603,F,-0.31,0.299,Y
M,30.81356347274424,E,1.245,-0.578,N
F,38.31516022358649,F,-1.467,-0.795,Y
M,32.99952446975181,E,0.809,-0.401,N
M,33.89363686196287,F,0.5,-0.516,N
F,44.08867416909068,F,-0.67,0.473,Y
F,48.978768065948344,E,-1.438,0.3,N
M,31.81437640851088,F,-0.79,0.826,N
F,41.91085114600574,E,0.874,1.227,Y
F,42.81477277397954,F,1.143,-0.066,Y
F,43.39580358505781,F,0.614,0.479,Y
M,31.0396085083837,E,0.878,-1.127,Y
M,32.97439809024447,E,1.391,-0.599,N
F,47.125072767295684,E,-1.134,-1.587,N
F,43.03851637999641,F,0.306,0.188,N
F,45.35686187433418,F,-0.379,-1.297,N
F,43.06087928218675,F,1.475,2.139,N
M,35.003579234821515,E,1.597,-0.524,Y
F,43.78429999750941,E,1.793,0.406,N
M,29.78694154711974,F,0.74,0.132,Y
F,44.10377885938211,F,0.294,0.182,N
M,26.20679119121471,E,1.495,0.317,N
M,29.750070405245864,F,1.132,0.183,Y
F,47.59899064858071,E,0.271,1.157,Y
F,44.46004022974,E,-1.188,-0.936,N
M,24.77898241478647,E,1.038,-0.167,Y
F,44.34026772499394,E,-0.365,-0.52,Y
M,27.751787964765466,E,-0.49,0.752,Y
M,30.16553528641269,E,0.402,0.069,Y
F,48.052735315208594,E,0.72,-0.316,N
M,27.78574636976923,E,1.484,0.228,Y
M,29.50824196471087,E,-0.088,-0.472,N
M,30.146607672283956,F,1.076,0.339,Y
M,25.48529393854845,E,-0.017,0.473,Y
F,46.1160747353186,E,0.529,0.482,N
M,29.069788754609018,F,1.8,-0.788,N
F,41.97587593544451,E,-0.241,0.373,Y
M,25.74429126160141,E,1.828,-0.776,Y
F,44.86560917680043,F,0.024,0.75,Y
F,47.59465534624423,F,0.147,1.018,N
F,46.55266306586826,F,1.079,-0.213,Y
F,41.27470307855837,F,-0.204,-0.626,N
M,28.921412835336387,E,1.836,0.656,Y
F,46.45047391574872,E,0.713,-2.035,N
F,48.7719921311355,F,-0.182,-1.687,Y
F,49.767498900046284,E,0.61,0.768,Y
M,30.682830355142222,E,0.483,-1.054,N
F,48.40324424098907,F,1.321,0.097,Y
F,40.574847874963886,F,-0.469,-1.343,N
F,46.60840631534161,F,-0.121,-0.252,N
M,35.03569223978241,E,-0.387,1.445,Y
F,44.86894673439654,F,0.079,0.154,N
F,49.35110931778453,F,-0.904,0.785,Y
M,34.28679665167997,F,0.524,0.199,Y
F,46.97745184270808,F,-0.581,-0.23,N
M,35.29840177415894,E,1.54,0.338,Y
M,29.08231925775375,E,0.436,0.998,N
F,44.27585291458179,F,-1.117,0.703,N
M,34.821355347773085,E,0.98,0.818,Y
F,46.23074215007702,F,0.744,2.885,Y
F,41.06946498992692,F,-0.035,0.145,N
F,45.085694487870725,E,-1.561,1.565,Y
F,54.423512075786476,F,-3.694,-0.883,N
F,37.50918576040844,E,0.239,0.245,N
M,34.181145048883536,E,2.149,-1.666,N
M,28.39142761468711,E,1.076,-1.042,Y
M,31.671070102326123,E,1.593,-0.091,Y
F,47.60956440582291,E,-1.081,-2.259,N
M,25.735884871724164,F,0.057,0.261,Y
F,40.072778829233854,F,-0.395,-0.69,Y
F,42.24924383821547,E,0.176,-0.277,Y
F,44.690608025570775,E,-1.574,0.42,N
F,39.6794642045965,E,-0.264,0.665,Y
F,47.075274941180986,F,-0.577,1.236,Y
M,31.872801022783275,E,1.041,0.232,N
F,45.943418375344244,F,1.628,-1.766,Y
M,30.71083150762476,E,1.977,0.22,N
M,25.829341850278315,F,0.887,-0.644,Y
F,44.0010224598373,E,0.54,1.394,N
M,30.131795874274626,E,1.27,-0.221,Y
M,32.446076794946,E,0.617,0.54,Y
M,30.414200521416856,F,1.271,-0.933,N
F,50.27202035248095,E,0.376,-1.148,Y
M,31.974675807617675,F,1.462,-0.556,Y
F,45.17253824796045,F,0.708,-2.161,Y
F,46.43061257334249,F,1.636,-1.524,N
M,35.10643451530453,E,0.416,-0.851,N
M,26.436616336503057,E,1.337,1.455,N
M,28.86131403606159,F,1.548,1.471,Y
M,28.89417988543947,E,1.424,-0.026,Y
M,27.87887532864884,F,0.247,-0.039,Y
M,26.975028407961837,E,0.929,0.807,Y
F,46.890849793276146,F,-0.656,0.261,Y
M,28.55555253870859,F,0.694,-0.072,Y
M,31.932455057891328,E,1.172,-0.492,Y
F,43.543917500166955,F,-0.193,-0.709,Y
M,26.009144844007015,E,1.309,1.311,N
F,48.78855813241412,F,-0.138,-0.743,Y
F,50.68707835045566,F,-0.096,0.595,N
F,45.71049692474386,F,-0.922,0.41,N
M,31.6541410396244,E,1.187,-0.745,N
M,35.49213962384664,F,1.317,1.245,N
F,46.608503562700484,E,0.718,0.882,Y
M,33.68417631681963,E,0.823,1.293,N
M,32.25508444598325,F,0.758,0.754,N
F,49.1741334750647,E,2.719,1.501,Y
M,30.983814360210935,E,0.998,0.501,Y
M,30.945307185726993,F,-0.263,1.603,Y
F,46.92479207947723,E,-0.149,-0.124,Y
F,40.73235970744998,E,-2.414,-0.744,Y
M,27.238331251708892,E,2.314,0.763,Y
F,49.303992223825546,E,1.082,1.568,Y
M,34.49250481319719,F,0.951,-0.872,Y
M,31.360962603049604,F,1.029,1.566,N
F,41.9895379863559,E,-0.121,-0.401,Y
F,48.80348593598903,F,0.876,0.305,Y
M,30.25274904232181,E,1.443,1.025,Y
M,26.299309302321877,F,0.808,-0.671,N
F,46.9591664326519,E,2.6,0.334,Y
F,47.822298041055475,E,0.003,-0.781,Y
F,47.77051815266142,E,-0.609,0.203,Y
F,44.0210191973972,E,0.819,0.463,N
F,43.35686712255946,E,0.26,0.831,Y
F,40.867308999254334,F,-1.501,1.379,N
F,49.805393505851335,F,-0.347,1.067,Y
M,30.67312680931874,E,0.636,-0.539,N
M,34.95370125343514,E,1.625,1.838,Y
F,44.18126923456508,E,1.553,1.649,N
M,35.4122033920602,E,1.805,-0.541,Y
M,24.24207361023324,F,1.321,1.149,Y
M,30.517015058188527,F,0.849,0.387,Y
M,27.42869820359207,E,0.285,0.738,Y
M,28.085700736338318,E,0.966,0.529,N
F,40.80200112879167,F,-1.986,0.157,N
F,42.96295049310388,E,-0.09,-0.864,Y
M,36.03641944301491,F,1.617,-0.454,Y
F,43.217913256637964,F,0.668,-1.117,N
F,48.42307877519717,E,1.509,-0.137,N
F,38.82751599302493,F,-0.567,0.049,Y
M,37.71980332424871,E,0.808,-0.624,Y
M,29.945339759107792,F,1.816,-0.075,Y
M,32.88488907556284,E,1.653,-0.042,Y
F,48.920144372478426,E,1.785,0.129,N
F,43.18685307811755,E,-1.107,-0.273,Y
F,46.34361853236573,F,0.89,-1.278,Y
F,44.14220051373515,F,1.199,0.064,N
M,27.83836962357239,E,1.25,-0.464,Y
F,40.13819539229942,E,2.052,-0.205,Y
F,44.679425911206515,F,0.448,-1.77,Y
M,32.361164317804594,F,-0.743,-0.629,Y
M,32.938330880527,F,1.793,-1.595,Y
F,45.72548344040754,E,-1.606,-0.613,N
F,46.31046644618458,F,-0.52,1.355,N
M,30.97943273240215,E,1.375,-0.621,Y
M,27.66795875275171,E,2.589,0.324,Y
F,40.139832587814546,F,-0.711,-0.139,Y
M,28.221994114409576,E,0.952,-1.789,Y
F,39.94190170758946,E,1.357,-1.634,Y
F,47.606949859994955,F,-1.894,1.251,Y
F,52.87877115782741,E,0.629,-0.382,Y
F,48.199766978958074,E,-1.071,1.02,Y
M,29.110647546939514,F,-0.358,-1.771,N
F,45.05283061577204,F,-0.01,1.579,Y
F,48.64901439136974,E,-0.061,0.936,N
M,28.099739804680148,E,1.262,0.624,N
M,30.420384549961764,F,1.659,-0.574,N
M,23.13793834529683,F,1.164,0.352,N
M,26.469130808596827,E,2.129,1.615,Y
F,43.19950027529849,F,1.294,0.448,N
F,47.01205197165589,F,-0.787,-0.314,Y
F,42.572479990257634,E,-0.1,0.478,N
M,31.955803853402468,F,0.828,0.661,N
F,45.579206634707504,E,-1.88,-0.034,N
F,50.87978499299534,F,1.619,-0.543,N
M,26.59892409679402,F,0.678,-2.533,N
M,23.61466661742451,E,1.764,2.142,N
F,37.29206059775259,F,-0.398,-1.895,Y
F,44.53020093157196,E,0.991,-0.297,Y
M,33.6402605505226,E,0.66,1.105,Y
F,45.586043995227534,F,1.121,1.279,Y
F,47.0822362769267,E,0.322,-1.47,Y
M,29.843353091605067,F,1.486,-0.5,N
F,45.75072107839435,F,0.701,-1.134,Y
F,40.21996331257941,E,0.303,0.519,N
M,36.110691534155805,F,0.599,1.546,Y
M,31.5255524209603,E,0.419,0.683,N
M,25.839128658568274,F,2.517,-1.018,Y
F,38.790503954168976,E,1.518,-1.828,Y
M,31.685709609115005,F,1.227,0.057,Y
F,44.65428963320794,F,1.238,0.269,Y
M,29.104495398929995,E,0.571,-1.235,N
M,34.533896132742,F,1.141,0.607,N
M,28.201874403656078,F,-0.131,0.853,N
F,42.31254951544019,F,-0.761,0.357,N
M,32.29090097272638,E,0.893,-0.355,Y
M,31.916018810138212,E,0.893,0.336,N
M,25.91984443003078,F,1.095,-1.122,N
F,47.49640667677733,F,-1.368,0.161,Y
F,51.20095372716277,E,0.047,-1.275,Y
M,28.938929958079026,F,1.055,0.151,N
M,28.078561560260262,F,1.177,0.605,Y
F,42.700259246055204,F,0.748,-0.065,N
M,32.69239062052206,E,0.598,0.351,Y
F,47.809419904441484,E,-1.492,-0.374,Y
M,26.48568711909832,E,1.318,-2.776,Y
M,33.59817981635101,E,1.257,-1.129,Y
M,34.03364099072379,F,1.206,-0.012,Y
F,45.9316051385307,F,1.436,1.398,N
M,23.088274461184152,E,1.148,-0.018,Y
F,47.50571751802681,F,0.778,-0.179,N
M,24.86116781173142,F,1.041,-0.495,Y
M,32.33955015135746,F,1.086,-0.435,Y
M,33.20740054052739,E,0.587,0.96,N
M,33.03012006930535,E,0.977,-0.98,N
F,36.72947094841484,F,0.204,-0.662,Y
F,42.69744814971576,E,0.333,-0.027,N
F,47.34798631550417,F,1.327,1.694,N
F,44.740237990005944,F,1.429,-0.089,Y
F,40.17783687317605,F,1.614,-0.106,Y
F,43.61435617433623,F,-0.257,-0.646,Y
F,44.98295007760463,E,0.089,-0.621,N
F,39.58591228846348,E,1.075,-2.463,Y
F,50.39353746184322,E,0.061,0.53,N
M,32.56520758116884,E,1.981,-1.127,N
F,45.472320676436055,F,-2.31,0.12,Y
M,27.67428492831437,E,2.127,0.754,N
M,29.0103129422343,E,0.512,-1.669,N
M,27.933716502584176,E,0.951,0.843,Y
M,26.8654689957165,E,0.79,-0.635,N
M,30.471073057799284,E,1.588,0.551,Y
F,48.48901557504726,E,-0.178,-1.685,Y
M,29.399012929903996,F,2.427,-0.39,N
M,28.696307140082823,E,1.4,-0.18,Y
M,30.564846664402094,F,0.855,-0.35,N
M,32.47189284743348,F,1.66,0.797,Y
F,43.34094137534532,F,0.628,0.719,N
M,25.632588765672985,F,0.877,0.519,N
F,47.98985821343036,F,1.249,-0.116,Y
F,40.69395471783702,F,0.844,0.916,Y
M,31.691779435411057,E,1.854,-2.113,Y
F,44.69655005752166,E,-1.026,0.501,Y
M,27.16531253759571,F,0.79,-0.407,N
F,49.38665286494815,F,-0.404,-1.277,Y
M,33.154033796700176,E,1.6,1.988,N
M,31.822950731525836,E,1.715,1.344,Y
F,46.39140482199876,E,1.017,0.235,Y
M,31.50356848948083,F,0.757,0.662,N
F,41.88965536403212,E,-0.706,1.339,N
F,43.222819839916504,F,-0.303,-1.203,N
F,39.810692178933486,E,1.464,-1.102,Y
M,30.924279169801984,F,2.273,-0.278,Y
F,49.53187558170262,F,0.465,-0.565,Y
F,43.78659832343101,F,-0.372,0.456,Y
F,45.751017519153216,F,-0.297,0.429,Y
M,28.31528023835003,F,1.253,0.353,N
F,43.509998509055414,F,-2.678,0.726,N
M,28.924558290794344,E,1.258,1.4,Y
F,40.372937416304985,F,-0.378,-1.001,Y
M,33.60056382793064,E,0.463,0.097,Y
F,44.98411009320611,E,-0.015,0.922,N
F,48.07243006974619,F,-0.882,0.341,N
M,30.956086897383816,E,1.421,-0.743,N
M,27.45045883726738,F,0.94,-1.009,Y
F,43.997836426857255,F,0.975,1.418,Y
M,24.981891619688014,E,-0.433,1.562,Y
F,47.49404754687658,F,0.324,0.485,Y
M,30.433942838052538,E,-0.094,0.457,N
M,27.517041165875685,E,0.573,-1.521,Y
F,40.235806679483346,F,1.273,0.861,Y
F,43.177232050772645,E,-0.517,-0.016,N
M,26.498446559657467,E,1.982,-0.195,N
F,45.42780092710442,F,2.013,-1.797,Y
F,41.670824863484775,F,0.684,1.22,Y
M,36.48992164994737,E,1.399,-0.257,N
F,48.115820384265504,E,-1.708,0.149,Y
M,28.820976024240988,E,0.914,0.147,Y
M,25.300109723465848,E,1.567,-0.133,Y
F,44.64689572219464,E,2.94,-0.095,Y
F,38.80315213962327,E,-0.544,0.803,Y
F,48.35423186194632,E,0.544,1.846,Y
M,32.50230382235476,E,0.786,0.553,Y
M,34.58101691335888,F,0.913,1.399,N
M,28.23970388218374,E,1.757,-0.428,Y
F,47.547418145959355,F,0.171,1.214,N
F,49.37672177515704,E,-1.168,0.089,N
M,28.622307263749903,E,-0.128,1.172,N
F,42.67938836768352,E,1.15,0.842,N
M,34.263108221394226,E,2.207,-2.053,Y
M,30.460036853301272,E,-0.27,-0.382,N
M,31.344910000364656,E,0.777,-1.246,Y
F,44.7215936377096,F,0.157,-0.263,N
F,41.05198022421115,E,-0.311,0.35,Y
F,48.49304311794962,E,0.021,3.301,N
M,23.582518232042617,F,1.134,-0.34,N
M,33.155876952423185,E,1.676,0.984,Y
M,29.116970429261016,E,0.806,0.78,Y
M,29.40665409019647,F,2.956,-0.38,N
M,28.315958142231825,E,1.293,0.474,Y
M,31.66604738525196,E,0.715,-0.552,Y
F,46.29256524198346,E,0.371,0.335,N
